"Chick_ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Chick_Entrezid","Human_Entrezid","Symbol","TF_Status"
"ENSGALG00000000209",352.76887224835,-0.0626336602165145,0.356357267630243,-0.175760861096015,0.860481819213736,1,396452,5621,"PRNP","No"
"ENSGALG00000000215",507.423230879603,0.461265136432806,0.397941225968606,1.15912880177234,0.246403687412708,1,769972,167227,"DCP2","No"
"ENSGALG00000000217",65.5623120671868,0.354637050917925,0.765537331806699,0.463252458349703,0.643183418691267,1,421155,8497,"PPFIA4","No"
"ENSGALG00000000218",1541.25851093955,0.473869933244109,0.427679474962507,1.10800251353108,0.267860730374514,1,770061,6728,"SRP19","No"
"ENSGALG00000000220",1217.76182214685,0.0397223285104333,0.409479406221796,0.097006901707085,0.922720913532497,1,415607,324,"APC","No"
"ENSGALG00000000223",996.015170882861,0.219013579495407,0.234973490918327,0.932077821372336,0.351296308967004,1,421156,92703,"TMEM183A","No"
"ENSGALG00000000225",117.685482375747,-0.481208631554398,0.706617934661989,-0.681002572889103,0.495869862424363,1,395415,NA,"MGAT4C","No"
"ENSGALG00000000226",64.8132010190128,-0.0667887118769617,0.451752569643058,-0.147843568282818,0.882466224613196,1,421157,252839,"TMEM9","No"
"ENSGALG00000000227",4655.2036879682,0.517809406664399,0.251631627471075,2.05780732679925,0.0396086324693025,0.525074301388145,395155,1808,"DPYSL2","No"
"ENSGALG00000000233",201.750834774766,0.090243246674099,0.331433580153344,0.272281543204965,0.785405546684154,1,425673,6668,"SP2","Transcription Factor"
"ENSGALG00000000234",133.500752299008,0.150061918518532,0.50562009153385,0.29678788685652,0.766628453924872,1,415608,64097,"EPB41L4A","No"
"ENSGALG00000000235",4543.1358110244,0.18638887627735,0.236159815869337,0.789248905836191,0.429966543119048,1,419523,5520,"PPP2R2A","No"
"ENSGALG00000000241",624.259585742295,0.310919301602283,0.485383529876477,0.640564177530719,0.521805879964556,1,769322,134429,"STARD4","No"
"ENSGALG00000000242",278.300604899259,-1.79308978957842,0.566444877394765,-3.16551505916221,0.00154808648186449,0.0766618285335338,395176,64641,"EBF2","Transcription Factor"
"ENSGALG00000000243",606.495294832849,0.183041627870928,0.273293031215825,0.669763246639012,0.50300872633761,1,395228,201299,"RDM1","No"
"ENSGALG00000000244",33.5090559572804,-0.490591214351477,0.717543940157201,-0.683708950623981,0.494158970371088,1,723973,814,"CAMK4","No"
"ENSGALG00000000247",2105.38023207681,0.451986240990155,0.387907144718796,1.16519184331552,0.243941346579475,1,415609,134430,"WDR36","No"
"ENSGALG00000000249",0.581580343045825,-0.590015222686735,5.58802577894493,-0.10558563006453,0.915911126560213,NA,378781,2689,"GH","No"
"ENSGALG00000000253",296.871124783462,0.148440769164744,0.343013461209824,0.432754938074986,0.665192813365564,1,415610,91137,"SLC25A46","No"
"ENSGALG00000000255",695.410564617713,0.00912901737882623,0.544110959449842,0.0167778597734122,0.986613832753139,1,415611,4124,"MAN2A1","No"
"ENSGALG00000000259",1168.19878109152,-0.303402356269536,0.18224035158369,-1.66484729442702,0.0959432255915456,0.781440325673862,430115,9491,"PSMF1","No"
"ENSGALG00000000264",114.413349191356,-0.680316996332307,0.484284187947828,-1.40478878572347,0.160084094765191,0.941566112290932,415612,9867,"PJA2","No"
"ENSGALG00000000273",284.897961672677,-0.43544969752778,0.447660286524301,-0.972723537548247,0.330690723709398,1,415614,2241,"FER","No"
"ENSGALG00000000274",13.9139038808311,-1.22222085914313,1.76435952298319,-0.692727782077313,0.488480400722288,1,771308,NA,NA,"No"
"ENSGALG00000000275",753.535741310574,-0.0895119546577374,0.391799107788366,-0.228463906319277,0.819285612736777,1,419526,54793,"KCTD9","No"
"ENSGALG00000000276",101.634198178822,-0.260907386389987,0.42009774195814,-0.621063529582086,0.534557824108512,1,415615,64839,"FBXL17","No"
"ENSGALG00000000277",10.5663637644301,0.192665066485617,1.5233365825382,0.126475703855675,0.899355380107485,1,770134,2796,"GnRH-I","No"
"ENSGALG00000000280",156.558424856109,0.605481776124661,0.527409557023373,1.14802958737023,0.250956349778626,1,396100,1946,"EFNA5","No"
"ENSGALG00000000284",133.072195198532,-1.04597664952006,1.81465450103955,-0.576405397788315,0.564341196788784,1,396230,3214,"HOXB4","Transcription Factor"
"ENSGALG00000000293",1.31837243375901,2.33253868033827,4.05449016042147,0.575297654710746,0.565090007391002,NA,100858010,5858,"PZP","No"
"ENSGALG00000000295",43.0293001389149,0.13286134056727,0.84828905700539,0.156622721311877,0.875542194528766,1,771410,91156,"IGFN1","No"
"ENSGALG00000000296",1397.54301650157,0.0110302192643637,0.41085691533976,0.026846862867678,0.978581875509436,1,426230,22990,"PCNX1","No"
"ENSGALG00000000299",8.22588471285119,-0.488523775995606,1.4040423712836,-0.347940906903679,0.727884563144439,1,421158,5317,"PKP1","No"
"ENSGALG00000000302",1334.77314835486,-3.07874344982151,1.19012124252536,-2.58691580303921,0.00968392519612636,0.244140954702986,396433,7139,"TNNT2","No"
"ENSGALG00000000309",53.3660751897956,-1.33345623851361,0.994101402493696,-1.34136843099571,0.179800861963735,0.974401737453933,421160,NA,NA,"No"
"ENSGALG00000000311",150.972769449883,-0.553767950929531,0.616968444934087,-0.897562842113736,0.369418656407581,1,419527,80005,"DOCK5","No"
"ENSGALG00000000313",473.581345983681,-2.64146681087278,0.941598307311492,-2.80530114631881,0.00502695888073541,0.169549303089635,421161,7135,"TNNI1","No"
"ENSGALG00000000314",426.593087703231,0.502204774485515,0.578960253718106,0.867425304691186,0.385709022012954,1,NA,4747,"NEFL","No"
"ENSGALG00000000317",1435.57530782421,0.100352173068307,0.456697977008335,0.219734218499671,0.826078153383394,1,396206,NA,"NEFM","No"
"ENSGALG00000000318",1128.45246034285,-1.23797508915608,0.572539951837263,-2.16225101005346,0.0305988336236266,0.462408628582527,396176,1465,"CSRP1","No"
"ENSGALG00000000329",2035.92691455044,-0.207630951829604,0.205510805194882,-1.01031647281374,0.312343691454767,1,419803,10768,"AHCYL1","No"
"ENSGALG00000000336",743.809556308702,-0.665935109279032,0.295530734987412,-2.25335313874341,0.0242368917272324,0.413798011866468,NA,4660,"PPP1R12B","No"
"ENSGALG00000000337",4.7073140184486,-1.13597692110234,1.57110978865534,-0.723041081727703,0.469654645143933,1,NA,404217,"CTXN1","No"
"ENSGALG00000000349",3832.86438183146,0.118950352874914,0.304049055641826,0.391220925267531,0.695633942318578,1,428274,5705,"PSMC5","No"
"ENSGALG00000000352",2373.6194775198,0.241049458054349,0.320316455093622,0.752535357522908,0.451729175151559,1,420053,10469,"TIMM44","No"
"ENSGALG00000000357",2.38486479274098,5.19378792185498,2.94846883451669,1.76152037323682,0.0781503678407314,NA,419529,10863,"ADAM28","No"
"ENSGALG00000000364",233.573941448962,0.468547524695196,0.909579521594257,0.515125410776568,0.60646538693642,1,428201,6781,"STC1","No"
"ENSGALG00000000365",63.1891744875999,-3.42797996761193,0.936105662267506,-3.66195837263543,0.000250294537243725,0.0209551405084907,396037,NA,"NKX2-6","Transcription Factor"
"ENSGALG00000000367",98.8138157574495,0.604832741139815,0.623304813758165,0.970364302969243,0.331864935464022,1,419945,40,"ASIC2","No"
"ENSGALG00000000371",20.3249184146996,-0.707005170534872,1.21214298373609,-0.583268789260923,0.559712369640426,1,374218,104909134,"CRHR1","No"
"ENSGALG00000000374",367.58403676291,-1.44002363134794,0.51243864349938,-2.81013863730924,0.00495201636683031,0.167811186664708,421165,6051,"RNPEP","No"
"ENSGALG00000000377",10798.5730667007,-0.0667876759681523,0.269854649191033,-0.247494998394015,0.804525161829791,1,420054,4670,"HNRNPM","No"
"ENSGALG00000000378",118.201568922796,-0.688746959022132,0.771191790497148,-0.893094256849041,0.371806698302884,1,419530,51312,"SLC25A37","No"
"ENSGALG00000000379",2073.46030891372,1.4648633845801,0.395640955851874,3.70250693946998,0.00021347951950043,0.018891920241107,374209,3690,"ITGB3","No"
"ENSGALG00000000390",543.9186594563,0.0184812174730486,0.264047397960198,0.0699920454275199,0.944199990940588,1,419531,9583,"ENTPD4","No"
"ENSGALG00000000394",66.0512641174591,-1.43665827308863,0.966669455109498,-1.48619392647086,0.137227833571809,0.896888046671591,419805,388662,"SLC6A17","No"
"ENSGALG00000000396",421.871158116206,-0.0995416486155721,0.282195167005073,-0.352740444395289,0.724283035618613,1,419948,55798,"METTL2B","No"
"ENSGALG00000000397",4364.5304676142,0.317790151949389,0.170301839772652,1.86604062747432,0.0620356815977255,0.649652596049492,421167,55705,"IPO9","No"
"ENSGALG00000000399",13.4318200044383,-1.37498159217496,1.32301697711675,-1.03927736072703,0.298675760701109,1,430912,285193,"DUSP28","No"
"ENSGALG00000000400",264.785805745511,0.0333469139939666,0.404189971701339,0.0825030711514216,0.934246676236871,1,419806,3749,"KCNC4","No"
"ENSGALG00000000401",313.30053334327,0.0757858753657042,0.648839989204873,0.1168021031789,0.90701687706625,1,100859595,64783,"RBM15","No"
"ENSGALG00000000402",396.094139306199,-1.52274587004161,0.37664901337863,-4.04287762865013,5.27991801453151e-05,0.00677560626520536,419533,4017,"LOXL2","No"
"ENSGALG00000000404",1442.92528063682,0.147741906335401,0.203720887504898,0.725217272243862,0.468318748246492,1,430917,9318,"COPS2","No"
"ENSGALG00000000407",891.176424438731,0.159341894424616,0.295314039976462,0.539567622444622,0.589495250364315,1,420055,8139,"GAN","No"
"ENSGALG00000000409",2135.1876004226,0.0413794853368811,0.192617764182094,0.214826942429685,0.829902246257209,1,419535,91782,"CHMP7","No"
"ENSGALG00000000410",987.975026012478,0.0856056803345816,0.390885066102593,0.219004735044324,0.826646359270785,1,419949,11011,"TLK2","No"
"ENSGALG00000000417",28.1444797643376,-2.23072336668669,0.676623231961055,-3.29684713931768,0.00097776700959814,0.0564867907832785,419809,9122,"SLC16A4","No"
"ENSGALG00000000419",566.73424402434,0.0914298811945881,0.445864476312213,0.205062044751385,0.837523650145941,1,419811,10542,"LAMTOR5","No"
"ENSGALG00000000424",2203.08337500529,0.0192807925642137,0.147558705393182,0.130665232612596,0.896040136840842,1,414829,123920,"CMTM3","No"
"ENSGALG00000000430",1276.77333126874,0.102593966187684,0.34809768979836,0.294727512403523,0.768202044371562,1,420056,56928,"SPPL2C","No"
"ENSGALG00000000433",67.975567260348,0.265059919530505,0.697509356433407,0.380009124014971,0.703938642336312,1,100857247,NA,NA,"No"
"ENSGALG00000000436",903.221959019632,-0.060817548571721,0.64312451038263,-0.0945657451860097,0.924659759245132,1,421170,5877,"RABIF","No"
"ENSGALG00000000437",9.30916099807327,-5.13751304822792,1.67107331900296,-3.07437919677468,0.00210941130532737,0.0941938770148097,395926,NA,"PGA3","No"
"ENSGALG00000000438",299.301810506694,0.390657878910517,0.492225042253598,0.793657058003251,0.427395105761954,1,426644,79956,"ERMP1","No"
"ENSGALG00000000441",12.9129648617962,-2.00626249304329,1.32902855345025,-1.50957064679679,0.131153015993101,0.883989574239303,395116,3744,"KCNA10","No"
"ENSGALG00000000442",59.6511495318157,0.414717391828359,0.562141152603242,0.73774600900117,0.460668807841673,1,395117,3737,"KCNA2","No"
"ENSGALG00000000451",2.62882145955085,-0.383535020401882,1.84571296509374,-0.207797760353491,0.835386881425439,1,769589,644890,"MEIG1","No"
"ENSGALG00000000452",245.065712103132,0.177370895552604,1.09577448294617,0.161868065293611,0.871409751333072,1,373904,NA,"TNFRSF10B","No"
"ENSGALG00000000458",385.985863573508,-0.873118053580242,0.513760172259851,-1.69946621151987,0.0892313757098485,0.761726509331182,428320,360200,"TMPRSS9","No"
"ENSGALG00000000461",2697.7407785001,-0.0706617120010214,0.290875471282168,-0.2429277095437,0.80806139931939,1,419950,9902,"MRC2","No"
"ENSGALG00000000466",28.4650886337227,0.269029568424083,0.843702185177077,0.3188679289335,0.749826664815868,1,396460,3932,"LCK","No"
"ENSGALG00000000469",12.7970185505294,-0.942281300528628,1.35871363738817,-0.693509857117472,0.487989642061877,1,428203,148,"ADRA1A","No"
"ENSGALG00000000470",4120.14906632612,0.187751976923388,0.374083951666035,0.501897972600024,0.615739291488451,1,396222,84823,"LMNA","No"
"ENSGALG00000000474",7393.36417476557,0.159563660290066,0.537678082596268,0.296764300898385,0.766646462033992,1,373936,25873,"RPL36","No"
"ENSGALG00000000476",47.9601797738223,-1.28974838145489,0.863887750766842,-1.49295829268331,0.135448104672485,0.892498117320044,419539,80059,"LRRTM4","No"
"ENSGALG00000000478",618.018260821361,-0.166963522387437,0.442887307445253,-0.376988727336865,0.706181982223474,1,419951,26115,"TANC2","No"
"ENSGALG00000000497",6.54093394471145,1.94455568145775,1.03690741549474,1.87534166734639,0.0607457345355769,0.643896560520644,419812,NA,NA,"No"
"ENSGALG00000000498",393.733702771868,-2.7944602728929,0.634003174225787,-4.40764397797434,1.04501132959466e-05,0.00205394179917351,419953,NA,"ACE","No"
"ENSGALG00000000504",43.1909874466845,0.0373341455501227,0.610976814252399,0.0611056666623354,0.951275056242594,1,419813,51513,"ETV7","Transcription Factor"
"ENSGALG00000000505",302.255681581024,-0.747323815133376,0.391773140219869,-1.90754224425382,0.0564504060680576,0.623263439634351,414871,81033,"KCNH6","No"
"ENSGALG00000000507",30.8532629216433,0.633897153234424,0.789830365781364,0.802573793940324,0.422221120261088,1,415851,27132,"CPNE7","No"
"ENSGALG00000000510",1098.02072218376,0.135121117401882,0.181375460966252,0.744980146057484,0.456283722278169,1,771554,10238,"DCAF7","No"
"ENSGALG00000000511",1551.8196366183,0.000732214159379209,0.188020020720673,0.00389434144604741,0.996892772939686,1,419814,222658,"KCTD20","No"
"ENSGALG00000000513",330.35901843496,0.149279993232068,0.324211025785264,0.460440828224456,0.645199834651003,1,415853,92822,"ZNF276","Transcription Factor"
"ENSGALG00000000516",350.155845462018,0.365382716459503,0.397483291902013,0.919240440802167,0.357969822734066,1,415854,2175,"FANCA","No"
"ENSGALG00000000518",1391.22568682,0.128288993769513,0.249847345595864,0.513469508605564,0.607622934506667,1,101748977,59349,"KLHL12","No"
"ENSGALG00000000521",75.1068403883151,0.368753032628299,0.810901811466915,0.454744369063904,0.649293156658478,1,415855,84501,"SPIRE2","No"
"ENSGALG00000000523",816.981933116641,-0.015044403022781,0.35161863996249,-0.0427861362082109,0.965872015572692,1,428260,11329,"STK38","No"
"ENSGALG00000000525",784.136803124639,-0.0999816893751456,0.3234151215018,-0.309143520905497,0.757212354596439,1,419954,4215,"MAP3K3","No"
"ENSGALG00000000528",489.946012501613,0.862908936008658,0.515203780525926,1.67488859481542,0.09395609176713,0.775535883386679,415857,79007,"DBNDD1","No"
"ENSGALG00000000529",1251.07456788336,-0.744321576564115,0.314836625551163,-2.36415180495942,0.0180714059390994,0.354711385213421,419955,80774,"LIMD2","No"
"ENSGALG00000000533",7587.13252776499,-0.0119620965710704,0.237852878563999,-0.050291998328083,0.959889700111679,1,419815,6428,"SRSF3","No"
"ENSGALG00000000535",784.472132468745,0.172625790449691,0.265231461559953,0.650849599193083,0.515143579070396,1,419364,54206,"ERRFI1","No"
"ENSGALG00000000538",469.396067040208,-0.14735053792446,0.215667296108794,-0.683230793834072,0.494461017119126,1,419956,140432,"RNF113B","No"
"ENSGALG00000000540",392.008089864835,0.160812785697759,0.321193669053425,0.500672339438331,0.616601742244473,1,415858,2622,"GAS8","No"
"ENSGALG00000000541",1784.99723399018,-0.030545967531897,0.194505788717667,-0.157044002305945,0.875210169503349,1,421172,9877,"ZC3H11B","No"
"ENSGALG00000000542",1553.0292436392,0.0507795954324043,0.405728088110701,0.125156716826934,0.900399482702946,1,419549,51042,"ZNF593","No"
"ENSGALG00000000544",36.5476014107486,0.112016891093312,0.896176053450296,0.124994291760022,0.900528069414405,1,100859805,401258,"RAB44","No"
"ENSGALG00000000545",2.59412711146589,-1.92193917609592,2.04163941742817,-0.941370527865769,0.346515011428629,1,431167,5972,"REN","No"
"ENSGALG00000000549",30.7776233228151,-0.161782511872646,0.723964788786274,-0.223467376284797,0.823171771102952,1,415859,NA,"URAH","No"
"ENSGALG00000000550",1696.79208198698,0.122696100530115,0.211100979535119,0.581219948861977,0.561092224408557,1,419957,92335,"STRADA","No"
"ENSGALG00000000551",465.189231466574,-0.268579446579258,0.273503785231602,-0.98199535465963,0.326102136750615,1,419817,221477,"C26H6orf89","No"
"ENSGALG00000000556",1.1071167019271,2.42656083812681,3.0882767161387,0.785732970574206,0.432023943078633,NA,404535,10911,"UTS2","No"
"ENSGALG00000000557",38.2552775894528,-0.726480022657096,0.506003299578774,-1.43572190786475,0.151081488731611,0.931796341987736,426690,55224,"ETNK2","No"
"ENSGALG00000000558",18.6539577140169,-1.89037559339383,1.19400145116915,-1.58322721596595,0.113369685358527,0.838410861583891,420057,6511,"SLC1A6","No"
"ENSGALG00000000560",1.88068445598743,0.40190066974843,2.5844127998812,0.155509471926043,0.876419687263878,NA,419818,NA,NA,"No"
"ENSGALG00000000564",1363.14836461417,0.0370307129411439,0.197467544265077,0.187528097738606,0.851246595630644,1,419958,57003,"CCDC47","No"
"ENSGALG00000000568",15.3831419082656,1.37592662612535,1.30804179341093,1.05189806094606,0.292846321661336,1,NA,59352,"LGR6","No"
"ENSGALG00000000573",650.415404562503,0.267265793377914,0.389336140411489,0.686465410314698,0.492419669224737,1,419366,8863,"PER3","No"
"ENSGALG00000000576",186.480861421191,0.16915227800157,0.590071963544979,0.286663811283887,0.774369749510819,1,768974,51093,"RRNAD1","No"
"ENSGALG00000000577",1881.84153208129,0.0880300026295588,0.190300084645687,0.462585199546595,0.643661719428955,1,420058,8498,"RANBP3","No"
"ENSGALG00000000579",796.59799726458,-0.21319772908455,0.319220422875756,-0.66786995382037,0.50421660818668,1,419368,9341,"VAMP3","No"
"ENSGALG00000000581",2085.79898517777,0.00106373552467603,0.196548942151732,0.00541206435929249,0.995681818485899,1,419959,11325,"DDX42","No"
"ENSGALG00000000583",1672.61835580244,0.539983282853607,0.369485829325759,1.46144517595972,0.143893310635816,0.914573405403118,419820,9580,"SOX13","Transcription Factor"
"ENSGALG00000000584",475.723437789733,-0.0737539682062719,0.506932977302856,-0.145490570762788,0.884323559981274,1,421174,NA,NA,"No"
"ENSGALG00000000585",1720.26691655161,0.583771063745501,0.394651904629428,1.47920498266353,0.139085538273567,0.904287037878309,396472,NA,"MYL4","No"
"ENSGALG00000000589",4.69542816837883,-0.812564688494973,1.67937068309541,-0.483850704715922,0.628491827132037,1,420061,4340,"BTN1A1","No"
"ENSGALG00000000596",2498.72560066994,0.0761276502478626,0.23592075190249,0.32268314522551,0.746935218046912,1,419960,996,"CDC27","No"
"ENSGALG00000000599",46.0341628078146,-0.795978872836001,0.710499320456727,-1.12030912615697,0.262582054395853,1,420062,51257,"MARCHF2","No"
"ENSGALG00000000603",1820.83211985552,-0.0200609574545447,0.193820916844216,-0.103502541321011,0.917564132646307,1,419961,284058,"KANSL1","No"
"ENSGALG00000000604",1061.37938846151,0.39531742695779,0.338764243537454,1.16693964755488,0.243234743148496,1,107049081,NA,NA,"No"
"ENSGALG00000000606",806.566290641661,0.114639326501798,0.173610238187681,0.660325840794409,0.509044750795428,1,421175,127829,"ARL8A","No"
"ENSGALG00000000607",51.3128178913408,-0.635161054350103,0.715647162832279,-0.887533811824754,0.374791570663815,1,421176,9283,"GPR37L1","No"
"ENSGALG00000000608",449.990058889448,-0.656604173659409,0.447117954526052,-1.46852562509017,0.14196150085871,0.912751235089926,415860,999,"CDH1","No"
"ENSGALG00000000611",1104.95945932275,0.266925460095122,0.235173559535336,1.13501475515582,0.256369136139391,1,100857158,84919,"PPP1R15B","No"
"ENSGALG00000000613",4277.97948851381,-0.0483142030960812,0.132116226906669,-0.365694693432411,0.714592906295736,1,420063,NA,"RAB11B","No"
"ENSGALG00000000615",2412.50433970792,0.164558822712032,0.187461608950079,0.8778267914891,0.380037722857394,1,419556,9410,"NWD1","No"
"ENSGALG00000000616",30.8623377735319,-1.29120899409773,1.01507270469953,-1.27203597153166,0.2033603387561,1,421177,1999,"ELF3","Transcription Factor"
"ENSGALG00000000618",892.148919509276,0.269410528570858,0.290047341776952,0.928850190180456,0.352966729560513,1,404295,51538,"ZCCHC17","No"
"ENSGALG00000000619",767.846395340171,0.567088919832859,0.43868057070913,1.29271492219534,0.196109674810323,0.995824209718118,769087,51129,"ANGPTL4","No"
"ENSGALG00000000621",481.834329848289,-0.632210209008217,0.469673942897765,-1.3460619192703,0.178282548393895,0.974071121830242,428321,256949,"KANK3","No"
"ENSGALG00000000625",446.694955640857,0.39037616198774,0.381008219616441,1.02458724481254,0.305557985508435,1,426737,4137,"MAPT","No"
"ENSGALG00000000627",1472.77916799463,0.313781177456427,0.210063415590622,1.493745003499,0.135242281001515,0.892408552419089,428173,55735,"DNAJC11","No"
"ENSGALG00000000629",660.215181521886,0.0642433791301154,0.51325660345344,0.125168149221763,0.900390432141381,1,420065,NA,"AC010323.1","No"
"ENSGALG00000000630",73.6254978881466,-0.25536119957799,0.923697621865824,-0.276455404380249,0.782198307515109,1,427564,3038,"HAS3","No"
"ENSGALG00000000632",513.875090062342,0.257517927386598,0.243493647381159,1.05759608168949,0.290239629663054,1,769609,54921,"CHTF8","No"
"ENSGALG00000000636",826.035463415183,0.114210388442173,0.457229696678439,0.249787774660872,0.802751474531278,1,419823,4194,"MDM4","No"
"ENSGALG00000000637",513.961388363213,0.0674196315179199,0.195426133504219,0.344987798248919,0.730103543853956,1,419370,3104,"ZBTB48","Transcription Factor"
"ENSGALG00000000638",2037.40885414812,0.320869912899843,0.277856102925052,1.15480606516098,0.248169852831569,1,769632,84916,"UTP4","No"
